HCHO reading,Location,Current Date,Next Date
,"Deniyaya, Matara",6/5/2021,6/6/2021
0.000123705,"Deniyaya, Matara",6/6/2021,6/7/2021
,"Deniyaya, Matara",6/7/2021,6/8/2021
,"Deniyaya, Matara",6/8/2021,6/9/2021
,"Deniyaya, Matara",6/9/2021,6/10/2021
8.20E-05,"Deniyaya, Matara",6/10/2021,6/11/2021
6.65E-05,"Deniyaya, Matara",6/11/2021,6/12/2021
3.67E-05,"Deniyaya, Matara",6/12/2021,6/13/2021
,"Deniyaya, Matara",6/13/2021,6/14/2021
9.07E-06,"Deniyaya, Matara",6/14/2021,6/15/2021
0.000105527,"Deniyaya, Matara",6/15/2021,6/16/2021
0.000112901,"Deniyaya, Matara",6/16/2021,6/17/2021
-2.71E-05,"Deniyaya, Matara",6/17/2021,6/18/2021
6.58E-05,"Deniyaya, Matara",6/18/2021,6/19/2021
8.05E-05,"Deniyaya, Matara",6/19/2021,6/20/2021
7.73E-05,"Deniyaya, Matara",6/20/2021,6/21/2021
0.000113911,"Deniyaya, Matara",6/21/2021,6/22/2021
,"Deniyaya, Matara",6/22/2021,6/23/2021
,"Deniyaya, Matara",6/23/2021,6/24/2021
-8.46E-07,"Deniyaya, Matara",6/24/2021,6/25/2021
3.85E-05,"Deniyaya, Matara",6/25/2021,6/26/2021
,"Deniyaya, Matara",6/26/2021,6/27/2021
0.00035943,"Deniyaya, Matara",6/27/2021,6/28/2021
-1.14E-05,"Deniyaya, Matara",6/28/2021,6/29/2021
3.38E-06,"Deniyaya, Matara",6/29/2021,6/30/2021
4.78E-05,"Deniyaya, Matara",6/30/2021,7/1/2021
,"Deniyaya, Matara",7/1/2021,7/2/2021
-1.99E-05,"Deniyaya, Matara",7/2/2021,7/3/2021
0.000160902,"Deniyaya, Matara",7/3/2021,7/4/2021
,"Deniyaya, Matara",7/4/2021,7/5/2021
-7.74E-05,"Deniyaya, Matara",7/5/2021,7/6/2021
-0.000259296,"Deniyaya, Matara",7/6/2021,7/7/2021
-0.000207189,"Deniyaya, Matara",7/7/2021,7/8/2021
,"Deniyaya, Matara",7/8/2021,7/9/2021
,"Deniyaya, Matara",7/9/2021,7/10/2021
,"Deniyaya, Matara",7/10/2021,7/11/2021
,"Deniyaya, Matara",7/11/2021,7/12/2021
,"Deniyaya, Matara",7/12/2021,7/13/2021
0.000112843,"Deniyaya, Matara",7/13/2021,7/14/2021
,"Deniyaya, Matara",7/14/2021,7/15/2021
,"Deniyaya, Matara",7/15/2021,7/16/2021
,"Deniyaya, Matara",7/16/2021,7/17/2021
,"Deniyaya, Matara",7/17/2021,7/18/2021
0.000156417,"Deniyaya, Matara",7/18/2021,7/19/2021
,"Deniyaya, Matara",7/19/2021,7/20/2021
0.000158987,"Deniyaya, Matara",7/20/2021,7/21/2021
0.000257816,"Deniyaya, Matara",7/21/2021,7/22/2021
8.30E-05,"Deniyaya, Matara",7/22/2021,7/23/2021
,"Deniyaya, Matara",7/23/2021,7/24/2021
,"Deniyaya, Matara",7/24/2021,7/25/2021
,"Deniyaya, Matara",7/25/2021,7/26/2021
,"Deniyaya, Matara",7/26/2021,7/27/2021
-5.36E-05,"Deniyaya, Matara",7/27/2021,7/28/2021
8.35E-05,"Deniyaya, Matara",7/28/2021,7/29/2021
0.000203427,"Deniyaya, Matara",7/29/2021,7/30/2021
-1.50E-05,"Deniyaya, Matara",7/30/2021,7/31/2021
-1.70E-05,"Deniyaya, Matara",7/31/2021,8/1/2021
9.43E-05,"Deniyaya, Matara",8/1/2021,8/2/2021
,"Deniyaya, Matara",8/2/2021,8/3/2021
4.65E-05,"Deniyaya, Matara",8/3/2021,8/4/2021
,"Deniyaya, Matara",8/4/2021,8/5/2021
,"Deniyaya, Matara",8/5/2021,8/6/2021
,"Deniyaya, Matara",8/6/2021,8/7/2021
,"Deniyaya, Matara",8/7/2021,8/8/2021
,"Deniyaya, Matara",8/8/2021,8/9/2021
,"Deniyaya, Matara",8/9/2021,8/10/2021
,"Deniyaya, Matara",8/10/2021,8/11/2021
,"Deniyaya, Matara",8/11/2021,8/12/2021
,"Deniyaya, Matara",8/12/2021,8/13/2021
,"Deniyaya, Matara",8/13/2021,8/14/2021
-7.13E-05,"Deniyaya, Matara",8/14/2021,8/15/2021
,"Deniyaya, Matara",8/15/2021,8/16/2021
,"Deniyaya, Matara",8/16/2021,8/17/2021
,"Deniyaya, Matara",8/17/2021,8/18/2021
-2.65E-05,"Deniyaya, Matara",8/18/2021,8/19/2021
9.91E-05,"Deniyaya, Matara",8/19/2021,8/20/2021
2.48E-05,"Deniyaya, Matara",8/20/2021,8/21/2021
2.63E-06,"Deniyaya, Matara",8/21/2021,8/22/2021
,"Deniyaya, Matara",8/22/2021,8/23/2021
-7.08E-06,"Deniyaya, Matara",8/23/2021,8/24/2021
1.52E-05,"Deniyaya, Matara",8/24/2021,8/25/2021
,"Deniyaya, Matara",8/25/2021,8/26/2021
1.54E-05,"Deniyaya, Matara",8/26/2021,8/27/2021
,"Deniyaya, Matara",8/27/2021,8/28/2021
,"Deniyaya, Matara",8/28/2021,8/29/2021
,"Deniyaya, Matara",8/29/2021,8/30/2021
,"Deniyaya, Matara",8/30/2021,8/31/2021
,"Deniyaya, Matara",8/31/2021,9/1/2021
,"Deniyaya, Matara",9/1/2021,9/2/2021
,"Deniyaya, Matara",9/2/2021,9/3/2021
,"Deniyaya, Matara",9/3/2021,9/4/2021
0.000157341,"Deniyaya, Matara",9/4/2021,9/5/2021
,"Deniyaya, Matara",9/5/2021,9/6/2021
8.09E-05,"Deniyaya, Matara",9/6/2021,9/7/2021
4.34E-05,"Deniyaya, Matara",9/7/2021,9/8/2021
1.53E-05,"Deniyaya, Matara",9/8/2021,9/9/2021
8.05E-06,"Deniyaya, Matara",9/9/2021,9/10/2021
,"Deniyaya, Matara",9/10/2021,9/11/2021
,"Deniyaya, Matara",9/11/2021,9/12/2021
5.54E-05,"Deniyaya, Matara",9/12/2021,9/13/2021
,"Deniyaya, Matara",9/13/2021,9/14/2021
6.97E-05,"Deniyaya, Matara",9/14/2021,9/15/2021
-1.13E-07,"Deniyaya, Matara",9/15/2021,9/16/2021
,"Deniyaya, Matara",9/16/2021,9/17/2021
,"Deniyaya, Matara",9/17/2021,9/18/2021
4.94E-05,"Deniyaya, Matara",9/18/2021,9/19/2021
0.000133456,"Deniyaya, Matara",9/19/2021,9/20/2021
0.000362236,"Deniyaya, Matara",9/20/2021,9/21/2021
,"Deniyaya, Matara",9/21/2021,9/22/2021
-2.64E-06,"Deniyaya, Matara",9/22/2021,9/23/2021
0.000160322,"Deniyaya, Matara",9/23/2021,9/24/2021
,"Deniyaya, Matara",9/24/2021,9/25/2021
7.19E-05,"Deniyaya, Matara",9/25/2021,9/26/2021
,"Deniyaya, Matara",9/26/2021,9/27/2021
0.000101403,"Deniyaya, Matara",9/27/2021,9/28/2021
,"Deniyaya, Matara",9/28/2021,9/29/2021
4.53E-05,"Deniyaya, Matara",9/29/2021,9/30/2021
,"Deniyaya, Matara",9/30/2021,10/1/2021
,"Deniyaya, Matara",10/1/2021,10/2/2021
,"Deniyaya, Matara",10/2/2021,10/3/2021
,"Deniyaya, Matara",10/3/2021,10/4/2021
,"Deniyaya, Matara",10/4/2021,10/5/2021
,"Deniyaya, Matara",10/5/2021,10/6/2021
8.32E-05,"Deniyaya, Matara",10/6/2021,10/7/2021
,"Deniyaya, Matara",10/7/2021,10/8/2021
,"Deniyaya, Matara",10/8/2021,10/9/2021
7.48E-05,"Deniyaya, Matara",10/9/2021,10/10/2021
3.76E-05,"Deniyaya, Matara",10/10/2021,10/11/2021
0.000290493,"Deniyaya, Matara",10/11/2021,10/12/2021
,"Deniyaya, Matara",10/12/2021,10/13/2021
4.67E-05,"Deniyaya, Matara",10/13/2021,10/14/2021
,"Deniyaya, Matara",10/14/2021,10/15/2021
0.000110207,"Deniyaya, Matara",10/15/2021,10/16/2021
9.82E-06,"Deniyaya, Matara",10/16/2021,10/17/2021
,"Deniyaya, Matara",10/17/2021,10/18/2021
1.18E-05,"Deniyaya, Matara",10/18/2021,10/19/2021
3.19E-05,"Deniyaya, Matara",10/19/2021,10/20/2021
-8.42E-05,"Deniyaya, Matara",10/20/2021,10/21/2021
-3.74E-05,"Deniyaya, Matara",10/21/2021,10/22/2021
0.000241506,"Deniyaya, Matara",10/22/2021,10/23/2021
8.62E-05,"Deniyaya, Matara",10/23/2021,10/24/2021
1.96E-05,"Deniyaya, Matara",10/24/2021,10/25/2021
0.00017402,"Deniyaya, Matara",10/25/2021,10/26/2021
,"Deniyaya, Matara",10/26/2021,10/27/2021
,"Deniyaya, Matara",10/27/2021,10/28/2021
,"Deniyaya, Matara",10/28/2021,10/29/2021
,"Deniyaya, Matara",10/29/2021,10/30/2021
,"Deniyaya, Matara",10/30/2021,10/31/2021
-2.28E-05,"Deniyaya, Matara",10/31/2021,11/1/2021
,"Deniyaya, Matara",11/1/2021,11/2/2021
0.000141507,"Deniyaya, Matara",11/2/2021,11/3/2021
,"Deniyaya, Matara",11/3/2021,11/4/2021
,"Deniyaya, Matara",11/4/2021,11/5/2021
,"Deniyaya, Matara",11/5/2021,11/6/2021
0.000174041,"Deniyaya, Matara",11/6/2021,11/7/2021
,"Deniyaya, Matara",11/7/2021,11/8/2021
,"Deniyaya, Matara",11/8/2021,11/9/2021
5.86E-05,"Deniyaya, Matara",11/9/2021,11/10/2021
,"Deniyaya, Matara",11/10/2021,11/11/2021
5.95E-05,"Deniyaya, Matara",11/11/2021,11/12/2021
,"Deniyaya, Matara",11/12/2021,11/13/2021
-4.09E-05,"Deniyaya, Matara",11/13/2021,11/14/2021
,"Deniyaya, Matara",11/14/2021,11/15/2021
,"Deniyaya, Matara",11/15/2021,11/16/2021
9.69E-06,"Deniyaya, Matara",11/16/2021,11/17/2021
,"Deniyaya, Matara",11/17/2021,11/18/2021
8.31E-05,"Deniyaya, Matara",11/18/2021,11/19/2021
,"Deniyaya, Matara",11/19/2021,11/20/2021
1.87E-05,"Deniyaya, Matara",11/20/2021,11/21/2021
8.88E-05,"Deniyaya, Matara",11/21/2021,11/22/2021
7.06E-05,"Deniyaya, Matara",11/22/2021,11/23/2021
,"Deniyaya, Matara",11/23/2021,11/24/2021
,"Deniyaya, Matara",11/24/2021,11/25/2021
,"Deniyaya, Matara",11/25/2021,11/26/2021
,"Deniyaya, Matara",11/26/2021,11/27/2021
,"Deniyaya, Matara",11/27/2021,11/28/2021
1.32E-05,"Deniyaya, Matara",11/28/2021,11/29/2021
,"Deniyaya, Matara",11/29/2021,11/30/2021
,"Deniyaya, Matara",11/30/2021,12/1/2021
,"Deniyaya, Matara",12/1/2021,12/2/2021
3.77E-05,"Deniyaya, Matara",12/2/2021,12/3/2021
,"Deniyaya, Matara",12/3/2021,12/4/2021
,"Deniyaya, Matara",12/4/2021,12/5/2021
,"Deniyaya, Matara",12/5/2021,12/6/2021
,"Deniyaya, Matara",12/6/2021,12/7/2021
,"Deniyaya, Matara",12/7/2021,12/8/2021
2.51E-05,"Deniyaya, Matara",12/8/2021,12/9/2021
0.000190727,"Deniyaya, Matara",12/9/2021,12/10/2021
,"Deniyaya, Matara",12/10/2021,12/11/2021
1.95E-05,"Deniyaya, Matara",12/11/2021,12/12/2021
,"Deniyaya, Matara",12/12/2021,12/13/2021
,"Deniyaya, Matara",12/13/2021,12/14/2021
0.000146516,"Deniyaya, Matara",12/14/2021,12/15/2021
,"Deniyaya, Matara",12/15/2021,12/16/2021
,"Deniyaya, Matara",12/16/2021,12/17/2021
0.000381282,"Deniyaya, Matara",12/17/2021,12/18/2021
,"Deniyaya, Matara",12/18/2021,12/19/2021
,"Deniyaya, Matara",12/19/2021,12/20/2021
1.68E-05,"Deniyaya, Matara",12/20/2021,12/21/2021
,"Deniyaya, Matara",12/21/2021,12/22/2021
,"Deniyaya, Matara",12/22/2021,12/23/2021
0.000180772,"Deniyaya, Matara",12/23/2021,12/24/2021
0.000176634,"Deniyaya, Matara",12/24/2021,12/25/2021
0.000231614,"Deniyaya, Matara",12/25/2021,12/26/2021
9.94E-05,"Deniyaya, Matara",12/26/2021,12/27/2021
0.000142666,"Deniyaya, Matara",12/27/2021,12/28/2021
-1.88E-05,"Deniyaya, Matara",12/28/2021,12/29/2021
0.000151179,"Deniyaya, Matara",12/29/2021,12/30/2021
0.000139505,"Deniyaya, Matara",12/30/2021,12/31/2021
,"Deniyaya, Matara",12/31/2021,1/1/2022
7.74E-06,"Deniyaya, Matara",1/1/2022,1/2/2022
8.81E-05,"Deniyaya, Matara",1/2/2022,1/3/2022
8.31E-05,"Deniyaya, Matara",1/3/2022,1/4/2022
,"Deniyaya, Matara",1/4/2022,1/5/2022
,"Deniyaya, Matara",1/5/2022,1/6/2022
,"Deniyaya, Matara",1/6/2022,1/7/2022
2.79E-07,"Deniyaya, Matara",1/7/2022,1/8/2022
6.33E-05,"Deniyaya, Matara",1/8/2022,1/9/2022
,"Deniyaya, Matara",1/9/2022,1/10/2022
,"Deniyaya, Matara",1/10/2022,1/11/2022
,"Deniyaya, Matara",1/11/2022,1/12/2022
,"Deniyaya, Matara",1/12/2022,1/13/2022
,"Deniyaya, Matara",1/13/2022,1/14/2022
,"Deniyaya, Matara",1/14/2022,1/15/2022
0.000230683,"Deniyaya, Matara",1/15/2022,1/16/2022
,"Deniyaya, Matara",1/16/2022,1/17/2022
-0.000163743,"Deniyaya, Matara",1/17/2022,1/18/2022
0.000102265,"Deniyaya, Matara",1/18/2022,1/19/2022
,"Deniyaya, Matara",1/19/2022,1/20/2022
0.000103026,"Deniyaya, Matara",1/20/2022,1/21/2022
0.00013785,"Deniyaya, Matara",1/21/2022,1/22/2022
0.000212591,"Deniyaya, Matara",1/22/2022,1/23/2022
0.00016255,"Deniyaya, Matara",1/23/2022,1/24/2022
,"Deniyaya, Matara",1/24/2022,1/25/2022
5.19E-05,"Deniyaya, Matara",1/25/2022,1/26/2022
5.83E-05,"Deniyaya, Matara",1/26/2022,1/27/2022
,"Deniyaya, Matara",1/27/2022,1/28/2022
-6.26E-06,"Deniyaya, Matara",1/28/2022,1/29/2022
0.000145681,"Deniyaya, Matara",1/29/2022,1/30/2022
4.56E-05,"Deniyaya, Matara",1/30/2022,1/31/2022
,"Deniyaya, Matara",1/31/2022,2/1/2022
0.000210043,"Deniyaya, Matara",2/1/2022,2/2/2022
8.54E-05,"Deniyaya, Matara",2/2/2022,2/3/2022
7.50E-05,"Deniyaya, Matara",2/3/2022,2/4/2022
0.000124316,"Deniyaya, Matara",2/4/2022,2/5/2022
0.000140905,"Deniyaya, Matara",2/5/2022,2/6/2022
0.000816785,"Deniyaya, Matara",2/6/2022,2/7/2022
,"Deniyaya, Matara",2/7/2022,2/8/2022
,"Deniyaya, Matara",2/8/2022,2/9/2022
0.000173985,"Deniyaya, Matara",2/9/2022,2/10/2022
,"Deniyaya, Matara",2/10/2022,2/11/2022
,"Deniyaya, Matara",2/11/2022,2/12/2022
,"Deniyaya, Matara",2/12/2022,2/13/2022
,"Deniyaya, Matara",2/13/2022,2/14/2022
,"Deniyaya, Matara",2/14/2022,2/15/2022
,"Deniyaya, Matara",2/15/2022,2/16/2022
0.00068373,"Deniyaya, Matara",2/16/2022,2/17/2022
8.43E-05,"Deniyaya, Matara",2/17/2022,2/18/2022
,"Deniyaya, Matara",2/18/2022,2/19/2022
,"Deniyaya, Matara",2/19/2022,2/20/2022
1.00E-04,"Deniyaya, Matara",2/20/2022,2/21/2022
0.000144692,"Deniyaya, Matara",2/21/2022,2/22/2022
,"Deniyaya, Matara",2/22/2022,2/23/2022
7.50E-05,"Deniyaya, Matara",2/23/2022,2/24/2022
4.12E-05,"Deniyaya, Matara",2/24/2022,2/25/2022
-4.06E-05,"Deniyaya, Matara",2/25/2022,2/26/2022
0.000146573,"Deniyaya, Matara",2/26/2022,2/27/2022
0.000169017,"Deniyaya, Matara",2/27/2022,2/28/2022
,"Deniyaya, Matara",2/28/2022,3/1/2022
,"Deniyaya, Matara",3/1/2022,3/2/2022
,"Deniyaya, Matara",3/2/2022,3/3/2022
,"Deniyaya, Matara",3/3/2022,3/4/2022
,"Deniyaya, Matara",3/4/2022,3/5/2022
0.000155024,"Deniyaya, Matara",3/5/2022,3/6/2022
7.94E-05,"Deniyaya, Matara",3/6/2022,3/7/2022
4.48E-05,"Deniyaya, Matara",3/7/2022,3/8/2022
,"Deniyaya, Matara",3/8/2022,3/9/2022
0.000242504,"Deniyaya, Matara",3/9/2022,3/10/2022
7.83E-05,"Deniyaya, Matara",3/10/2022,3/11/2022
,"Deniyaya, Matara",3/11/2022,3/12/2022
,"Deniyaya, Matara",3/12/2022,3/13/2022
,"Deniyaya, Matara",3/13/2022,3/14/2022
0.000219592,"Deniyaya, Matara",3/14/2022,3/15/2022
,"Deniyaya, Matara",3/15/2022,3/16/2022
,"Deniyaya, Matara",3/16/2022,3/17/2022
,"Deniyaya, Matara",3/17/2022,3/18/2022
5.61E-05,"Deniyaya, Matara",3/18/2022,3/19/2022
1.57E-05,"Deniyaya, Matara",3/19/2022,3/20/2022
6.40E-05,"Deniyaya, Matara",3/20/2022,3/21/2022
9.91E-05,"Deniyaya, Matara",3/21/2022,3/22/2022
7.88E-05,"Deniyaya, Matara",3/22/2022,3/23/2022
,"Deniyaya, Matara",3/23/2022,3/24/2022
3.96E-05,"Deniyaya, Matara",3/24/2022,3/25/2022
,"Deniyaya, Matara",3/25/2022,3/26/2022
,"Deniyaya, Matara",3/26/2022,3/27/2022
8.77E-05,"Deniyaya, Matara",3/27/2022,3/28/2022
8.46E-05,"Deniyaya, Matara",3/28/2022,3/29/2022
-7.17E-05,"Deniyaya, Matara",3/29/2022,3/30/2022
,"Deniyaya, Matara",3/30/2022,3/31/2022
0.000172645,"Deniyaya, Matara",3/31/2022,4/1/2022
,"Deniyaya, Matara",4/1/2022,4/2/2022
,"Deniyaya, Matara",4/2/2022,4/3/2022
5.76E-05,"Deniyaya, Matara",4/3/2022,4/4/2022
0.000160688,"Deniyaya, Matara",4/4/2022,4/5/2022
3.38E-05,"Deniyaya, Matara",4/5/2022,4/6/2022
,"Deniyaya, Matara",4/6/2022,4/7/2022
,"Deniyaya, Matara",4/7/2022,4/8/2022
,"Deniyaya, Matara",4/8/2022,4/9/2022
,"Deniyaya, Matara",4/9/2022,4/10/2022
,"Deniyaya, Matara",4/10/2022,4/11/2022
0.000107088,"Deniyaya, Matara",4/11/2022,4/12/2022
,"Deniyaya, Matara",4/12/2022,4/13/2022
,"Deniyaya, Matara",4/13/2022,4/14/2022
2.04E-05,"Deniyaya, Matara",4/14/2022,4/15/2022
8.63E-05,"Deniyaya, Matara",4/15/2022,4/16/2022
-2.23E-05,"Deniyaya, Matara",4/16/2022,4/17/2022
,"Deniyaya, Matara",4/17/2022,4/18/2022
,"Deniyaya, Matara",4/18/2022,4/19/2022
4.07E-05,"Deniyaya, Matara",4/19/2022,4/20/2022
,"Deniyaya, Matara",4/20/2022,4/21/2022
,"Deniyaya, Matara",4/21/2022,4/22/2022
,"Deniyaya, Matara",4/22/2022,4/23/2022
-1.30E-05,"Deniyaya, Matara",4/23/2022,4/24/2022
,"Deniyaya, Matara",4/24/2022,4/25/2022
,"Deniyaya, Matara",4/25/2022,4/26/2022
,"Deniyaya, Matara",4/26/2022,4/27/2022
9.69E-05,"Deniyaya, Matara",4/27/2022,4/28/2022
,"Deniyaya, Matara",4/28/2022,4/29/2022
0.000228683,"Deniyaya, Matara",4/29/2022,4/30/2022
0.000108305,"Deniyaya, Matara",4/30/2022,5/1/2022
,"Deniyaya, Matara",5/1/2022,5/2/2022
0.000190276,"Deniyaya, Matara",5/2/2022,5/3/2022
,"Deniyaya, Matara",5/3/2022,5/4/2022
,"Deniyaya, Matara",5/4/2022,5/5/2022
0.000115567,"Deniyaya, Matara",5/5/2022,5/6/2022
0.000183797,"Deniyaya, Matara",5/6/2022,5/7/2022
0.000113105,"Deniyaya, Matara",5/7/2022,5/8/2022
,"Deniyaya, Matara",5/8/2022,5/9/2022
0.000137612,"Deniyaya, Matara",5/9/2022,5/10/2022
,"Deniyaya, Matara",5/10/2022,5/11/2022
0.000206857,"Deniyaya, Matara",5/11/2022,5/12/2022
,"Deniyaya, Matara",5/12/2022,5/13/2022
,"Deniyaya, Matara",5/13/2022,5/14/2022
,"Deniyaya, Matara",5/14/2022,5/15/2022
1.95E-05,"Deniyaya, Matara",5/15/2022,5/16/2022
,"Deniyaya, Matara",5/16/2022,5/17/2022
,"Deniyaya, Matara",5/17/2022,5/18/2022
,"Deniyaya, Matara",5/18/2022,5/19/2022
,"Deniyaya, Matara",5/19/2022,5/20/2022
-3.34E-05,"Deniyaya, Matara",5/20/2022,5/21/2022
-7.02E-05,"Deniyaya, Matara",5/21/2022,5/22/2022
5.14E-05,"Deniyaya, Matara",5/22/2022,5/23/2022
-0.000150573,"Deniyaya, Matara",5/23/2022,5/24/2022
,"Deniyaya, Matara",5/24/2022,5/25/2022
4.91E-05,"Deniyaya, Matara",5/25/2022,5/26/2022
,"Deniyaya, Matara",5/26/2022,5/27/2022
-8.42E-05,"Deniyaya, Matara",5/27/2022,5/28/2022
0.000168617,"Deniyaya, Matara",5/28/2022,5/29/2022
,"Deniyaya, Matara",5/29/2022,5/30/2022
,"Deniyaya, Matara",5/30/2022,5/31/2022
,"Deniyaya, Matara",5/31/2022,6/1/2022
-9.46E-06,"Deniyaya, Matara",6/1/2022,6/2/2022
,"Deniyaya, Matara",6/2/2022,6/3/2022
0.000120704,"Deniyaya, Matara",6/3/2022,6/4/2022
1.45E-05,"Deniyaya, Matara",6/4/2022,6/5/2022
7.79E-05,"Deniyaya, Matara",6/5/2022,6/6/2022
,"Deniyaya, Matara",6/6/2022,6/7/2022
0.000182489,"Deniyaya, Matara",6/7/2022,6/8/2022
9.90E-05,"Deniyaya, Matara",6/8/2022,6/9/2022
,"Deniyaya, Matara",6/9/2022,6/10/2022
0.000126945,"Deniyaya, Matara",6/10/2022,6/11/2022
,"Deniyaya, Matara",6/11/2022,6/12/2022
0.000255579,"Deniyaya, Matara",6/12/2022,6/13/2022
3.40E-05,"Deniyaya, Matara",6/13/2022,6/14/2022
9.85E-05,"Deniyaya, Matara",6/14/2022,6/15/2022
,"Deniyaya, Matara",6/15/2022,6/16/2022
,"Deniyaya, Matara",6/16/2022,6/17/2022
,"Deniyaya, Matara",6/17/2022,6/18/2022
7.06E-05,"Deniyaya, Matara",6/18/2022,6/19/2022
,"Deniyaya, Matara",6/19/2022,6/20/2022
0.000171004,"Deniyaya, Matara",6/20/2022,6/21/2022
,"Deniyaya, Matara",6/21/2022,6/22/2022
9.08E-06,"Deniyaya, Matara",6/22/2022,6/23/2022
4.87E-05,"Deniyaya, Matara",6/23/2022,6/24/2022
,"Deniyaya, Matara",6/24/2022,6/25/2022
,"Deniyaya, Matara",6/25/2022,6/26/2022
-1.27E-05,"Deniyaya, Matara",6/26/2022,6/27/2022
7.74E-05,"Deniyaya, Matara",6/27/2022,6/28/2022
2.72E-05,"Deniyaya, Matara",6/28/2022,6/29/2022
6.04E-07,"Deniyaya, Matara",6/29/2022,6/30/2022
0.000133677,"Deniyaya, Matara",6/30/2022,7/1/2022
-5.43E-06,"Deniyaya, Matara",7/1/2022,7/2/2022
,"Deniyaya, Matara",7/2/2022,7/3/2022
,"Deniyaya, Matara",7/3/2022,7/4/2022
,"Deniyaya, Matara",7/4/2022,7/5/2022
5.69E-05,"Deniyaya, Matara",7/5/2022,7/6/2022
0.000104094,"Deniyaya, Matara",7/6/2022,7/7/2022
2.52E-05,"Deniyaya, Matara",7/7/2022,7/8/2022
6.58E-05,"Deniyaya, Matara",7/8/2022,7/9/2022
,"Deniyaya, Matara",7/9/2022,7/10/2022
2.88E-05,"Deniyaya, Matara",7/10/2022,7/11/2022
,"Deniyaya, Matara",7/11/2022,7/12/2022
-1.44E-05,"Deniyaya, Matara",7/12/2022,7/13/2022
4.46E-05,"Deniyaya, Matara",7/13/2022,7/14/2022
6.06E-05,"Deniyaya, Matara",7/14/2022,7/15/2022
6.61E-05,"Deniyaya, Matara",7/15/2022,7/16/2022
0.000181089,"Deniyaya, Matara",7/16/2022,7/17/2022
,"Deniyaya, Matara",7/17/2022,7/18/2022
,"Deniyaya, Matara",7/18/2022,7/19/2022
,"Deniyaya, Matara",7/19/2022,7/20/2022
2.16E-05,"Deniyaya, Matara",7/20/2022,7/21/2022
,"Deniyaya, Matara",7/21/2022,7/22/2022
,"Deniyaya, Matara",7/22/2022,7/23/2022
4.81E-05,"Deniyaya, Matara",7/23/2022,7/24/2022
,"Deniyaya, Matara",7/24/2022,7/25/2022
0.00018179,"Deniyaya, Matara",7/25/2022,7/26/2022
0.000206318,"Deniyaya, Matara",7/26/2022,7/27/2022
,"Deniyaya, Matara",7/27/2022,7/28/2022
,"Deniyaya, Matara",7/28/2022,7/29/2022
,"Deniyaya, Matara",7/29/2022,7/30/2022
0.000141188,"Deniyaya, Matara",7/30/2022,7/31/2022
,"Deniyaya, Matara",7/31/2022,8/1/2022
,"Deniyaya, Matara",8/1/2022,8/2/2022
,"Deniyaya, Matara",8/2/2022,8/3/2022
,"Deniyaya, Matara",8/3/2022,8/4/2022
,"Deniyaya, Matara",8/4/2022,8/5/2022
,"Deniyaya, Matara",8/5/2022,8/6/2022
,"Deniyaya, Matara",8/6/2022,8/7/2022
,"Deniyaya, Matara",8/7/2022,8/8/2022
7.96E-06,"Deniyaya, Matara",8/8/2022,8/9/2022
3.80E-05,"Deniyaya, Matara",8/9/2022,8/10/2022
5.60E-05,"Deniyaya, Matara",8/10/2022,8/11/2022
-7.39E-06,"Deniyaya, Matara",8/11/2022,8/12/2022
0.000160671,"Deniyaya, Matara",8/12/2022,8/13/2022
3.89E-05,"Deniyaya, Matara",8/13/2022,8/14/2022
0.000114818,"Deniyaya, Matara",8/14/2022,8/15/2022
1.50E-05,"Deniyaya, Matara",8/15/2022,8/16/2022
6.51E-06,"Deniyaya, Matara",8/16/2022,8/17/2022
0.000150444,"Deniyaya, Matara",8/17/2022,8/18/2022
4.66E-05,"Deniyaya, Matara",8/18/2022,8/19/2022
0.000178905,"Deniyaya, Matara",8/19/2022,8/20/2022
5.76E-05,"Deniyaya, Matara",8/20/2022,8/21/2022
0.000185983,"Deniyaya, Matara",8/21/2022,8/22/2022
,"Deniyaya, Matara",8/22/2022,8/23/2022
,"Deniyaya, Matara",8/23/2022,8/24/2022
,"Deniyaya, Matara",8/24/2022,8/25/2022
,"Deniyaya, Matara",8/25/2022,8/26/2022
,"Deniyaya, Matara",8/26/2022,8/27/2022
,"Deniyaya, Matara",8/27/2022,8/28/2022
,"Deniyaya, Matara",8/28/2022,8/29/2022
3.85E-05,"Deniyaya, Matara",8/29/2022,8/30/2022
,"Deniyaya, Matara",8/30/2022,8/31/2022
,"Deniyaya, Matara",8/31/2022,9/1/2022
,"Deniyaya, Matara",9/1/2022,9/2/2022
9.81E-05,"Deniyaya, Matara",9/2/2022,9/3/2022
,"Deniyaya, Matara",9/3/2022,9/4/2022
,"Deniyaya, Matara",9/4/2022,9/5/2022
,"Deniyaya, Matara",9/5/2022,9/6/2022
,"Deniyaya, Matara",9/6/2022,9/7/2022
,"Deniyaya, Matara",9/7/2022,9/8/2022
,"Deniyaya, Matara",9/8/2022,9/9/2022
,"Deniyaya, Matara",9/9/2022,9/10/2022
-4.64E-06,"Deniyaya, Matara",9/10/2022,9/11/2022
0.000155551,"Deniyaya, Matara",9/11/2022,9/12/2022
4.79E-05,"Deniyaya, Matara",9/12/2022,9/13/2022
0.000111338,"Deniyaya, Matara",9/13/2022,9/14/2022
,"Deniyaya, Matara",9/14/2022,9/15/2022
5.61E-05,"Deniyaya, Matara",9/15/2022,9/16/2022
